UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3160434,01/28/2015,1:02,BROOKLYN,11204,40.6254635,-73.9838323,"(40.6254635, -73.9838323)",54 STREET,18 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160566,01/28/2015,1:03,QUEENS,11432,40.7043047,-73.8031398,"(40.7043047, -73.8031398)",153 STREET,90 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3159808,01/28/2015,1:15,MANHATTAN,10009,40.7300064,-73.9835363,"(40.7300064, -73.9835363)",1 AVENUE,EAST 12 STREET,,0,0,0,0,0,0,0,0,TAXI,TAXI,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3159986,01/28/2015,1:35,BROOKLYN,11226,40.6481418,-73.9492858,"(40.6481418, -73.9492858)",NOSTRAND AVENUE,ALBEMARLE ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3159946,01/28/2015,1:50,,,40.5842549,-73.9637866,"(40.5842549, -73.9637866)",,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,PAVEMENT SLIPPERY,,,,
3160133,01/28/2015,1:55,QUEENS,11411,40.6973004,-73.7278677,"(40.6973004, -73.7278677)",231 STREET,115 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160418,01/28/2015,20:00,BROOKLYN,11204,40.6093299,-73.9861304,"(40.6093299, -73.9861304)",BAY PARKWAY,73 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3160312,01/28/2015,20:00,MANHATTAN,10021,40.7688025,-73.9583602,"(40.7688025, -73.9583602)",2 AVENUE,EAST 72 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,TURNING IMPROPERLY,,,,
3160837,01/28/2015,20:00,MANHATTAN,10023,40.7698492,-73.9843135,"(40.7698492, -73.9843135)",WEST 60 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3160580,01/28/2015,20:00,QUEENS,11378,40.7207425,-73.9009143,"(40.7207425, -73.9009143)",58 ROAD,64 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160677,01/28/2015,20:00,QUEENS,11361,40.7577537,-73.7833817,"(40.7577537, -73.7833817)",FRANCIS LEWIS BOULEVARD,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3160658,01/28/2015,20:06,QUEENS,11368,40.742096,-73.8674729,"(40.742096, -73.8674729)",JUNCTION BOULEVARD,CORONA AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3160080,01/28/2015,20:10,QUEENS,11692,40.5928486,-73.7961518,"(40.5928486, -73.7961518)",BEACH CHANNEL DRIVE,BEACH 67 STREET,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3160567,01/28/2015,20:20,QUEENS,11432,40.7063798,-73.7999705,"(40.7063798, -73.7999705)",161 STREET,89 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160573,01/28/2015,20:20,QUEENS,11432,40.7063798,-73.7999705,"(40.7063798, -73.7999705)",161 STREET,89 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,,,,
3159911,01/28/2015,20:25,BRONX,10452,40.8314212,-73.926424,"(40.8314212, -73.926424)",JEROME AVENUE,EAST 164 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,PRESCRIPTION MEDICATION,FATIGUED/DROWSY,,,
3165318,01/28/2015,20:30,,,,,,,,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,TAXI,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160214,01/28/2015,20:30,QUEENS,11372,40.7499403,-73.8824498,"(40.7499403, -73.8824498)",84 STREET,37 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160250,01/28/2015,20:30,MANHATTAN,10014,40.7387575,-74.0081048,"(40.7387575, -74.0081048)",HORATIO STREET,WASHINGTON STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,PAVEMENT SLIPPERY,UNSPECIFIED,,,
3160538,01/28/2015,20:30,BROOKLYN,11206,40.7007255,-73.9419319,"(40.7007255, -73.9419319)",FLUSHING AVENUE,BROADWAY,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160957,01/28/2015,20:30,BROOKLYN,11234,40.6244333,-73.934862,"(40.6244333, -73.934862)",KINGS HIGHWAY,EAST 41 STREET,,0,0,0,0,0,0,0,0,PICK-UP TRUCK,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3160463,01/28/2015,20:31,BROOKLYN,11226,40.6531902,-73.9662132,"(40.6531902, -73.9662132)",PARKSIDE AVENUE,PARADE PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,TRAFFIC CONTROL DISREGARDED,PRESCRIPTION MEDICATION,,,
3159861,01/28/2015,20:37,MANHATTAN,10024,40.7889892,-73.9740638,"(40.7889892, -73.9740638)",WEST 88 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3160327,01/28/2015,20:43,MANHATTAN,10027,40.8157387,-73.9545483,"(40.8157387, -73.9545483)",AMSTERDAM AVENUE,WEST 130 STREET,,0,0,0,0,0,0,0,0,BUS,,,,,UNSPECIFIED,,,,
3160309,01/28/2015,20:50,MANHATTAN,10128,40.7823164,-73.9485012,"(40.7823164, -73.9485012)",2 AVENUE,EAST 93 STREET,,0,0,0,0,0,0,0,0,OTHER,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3160304,01/28/2015,20:50,,,40.7761753,-73.942564,"(40.7761753, -73.942564)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160394,01/28/2015,21:00,BRONX,10468,40.882837,-73.8880046,"(40.882837, -73.8880046)",WEST MOSHOLU PARKWAY SOUTH,SEDGWICK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3160293,01/28/2015,21:00,MANHATTAN,10017,40.7566073,-73.976502,"(40.7566073, -73.976502)",EAST 48 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3160714,01/28/2015,21:00,STATEN ISLAND,10305,40.6140876,-74.0661328,"(40.6140876, -74.0661328)",HYLAN BOULEVARD,BAY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160620,01/28/2015,21:15,,,,,,QUEENS BOULEVARD,32 PLACE,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3160611,01/28/2015,21:25,QUEENS,11365,40.7323251,-73.8107713,"(40.7323251, -73.8107713)",PARSONS BOULEVARD,JEWEL AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160432,01/28/2015,21:30,,,40.6054518,-73.8985502,"(40.6054518, -73.8985502)",,,,0,0,0,0,0,0,0,0,PICK-UP TRUCK,PASSENGER VEHICLE,,,,PAVEMENT DEFECTIVE,PAVEMENT DEFECTIVE,,,
3160541,01/28/2015,21:30,BROOKLYN,11211,40.7085347,-73.9625711,"(40.7085347, -73.9625711)",DRIGGS AVENUE,SOUTH 9 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,FAILURE TO YIELD RIGHT-OF-WAY,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,
3160212,01/28/2015,21:50,QUEENS,11372,40.7488634,-73.8927087,"(40.7488634, -73.8927087)",73 STREET,37 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160307,01/28/2015,21:50,,,,,,,,,0,0,0,0,0,0,0,0,BUS,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160596,01/28/2015,22:00,,,,,,243 STREET,MERRICK BOULEVARD,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,PAVEMENT SLIPPERY,PAVEMENT SLIPPERY,,,
3160640,01/28/2015,22:00,,,,,,,,PARKING GARAGE 150-55 14 AVE,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,OTHER VEHICULAR,,,,
3159938,01/28/2015,22:00,BRONX,10461,40.854677,-73.8436509,"(40.854677, -73.8436509)",EASTCHESTER ROAD,SEMINOLE STREET,,0,0,0,0,0,0,0,0,AMBULANCE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160715,01/28/2015,22:05,,,,,,RICHMOND HILL ROAD,GOLFVIEW COURT,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160450,01/28/2015,22:10,BROOKLYN,11210,40.63633,-73.9470429,"(40.63633, -73.9470429)",FARRAGUT ROAD,EAST 31 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160461,01/28/2015,22:26,BROOKLYN,11229,40.6123144,-73.9499614,"(40.6123144, -73.9499614)",KINGS HIGHWAY,EAST 24 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PICK-UP TRUCK,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160702,01/28/2015,22:30,QUEENS,11370,40.7666677,-73.8861097,"(40.7666677, -73.8861097)",,,83-34 23 AVE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3159979,01/28/2015,22:30,BROOKLYN,11218,40.6379102,-73.9786336,"(40.6379102, -73.9786336)",MC DONALD AVENUE,CORTELYOU ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3159811,01/28/2015,22:30,MANHATTAN,10001,40.7570213,-74.004927,"(40.7570213, -74.004927)",JOE DIMAGGIO HIGHWAY,WEST 34 STREET,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),,,,OVERSIZED VEHICLE,OVERSIZED VEHICLE,,,
3160328,01/28/2015,22:35,MANHATTAN,10031,40.8259047,-73.9471161,"(40.8259047, -73.9471161)",WEST 146 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160643,01/28/2015,22:44,QUEENS,11358,40.7614079,-73.8038446,"(40.7614079, -73.8038446)",162 STREET,STATION ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PAVEMENT SLIPPERY,UNSPECIFIED,,,
3160342,01/28/2015,22:50,,,,,,EAST 169 STREET,HOME STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PAVEMENT SLIPPERY,UNSPECIFIED,,,
3163684,01/28/2015,22:52,BRONX,10472,40.8293053,-73.8706055,"(40.8293053, -73.8706055)",CROES AVENUE,GLEASON AVENUE,,2,0,0,0,0,0,2,0,,,,,,UNSPECIFIED,UNSPECIFIED,,,
3163682,01/28/2015,22:52,BRONX,10472,40.832562,-73.8694212,"(40.832562, -73.8694212)",EAST 172 STREET,ROSEDALE AVENUE,,3,0,0,0,0,0,3,0,LIVERY VEHICLE,,,,,TRAFFIC CONTROL DISREGARDED,TRAFFIC CONTROL DISREGARDED,,,
3159980,01/28/2015,23:00,BROOKLYN,11219,40.6389464,-73.9880411,"(40.6389464, -73.9880411)",13 AVENUE,42 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160696,01/28/2015,23:00,,,,,,HOYT AVENUE NORTH,31 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3160196,01/28/2015,23:00,QUEENS,11412,40.6976666,-73.764467,"(40.6976666, -73.764467)",MURDOCK AVENUE,NEWBURG STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3160165,01/28/2015,23:01,QUEENS,11377,40.7394165,-73.9203946,"(40.7394165, -73.9203946)",45 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3160252,01/28/2015,23:10,MANHATTAN,10009,40.7284471,-73.9817905,"(40.7284471, -73.9817905)",AVENUE A,EAST 11 STREET,,0,0,0,0,0,0,0,0,TAXI,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3160465,01/28/2015,23:15,BROOKLYN,11230,40.6299681,-73.9623269,"(40.6299681, -73.9623269)",AVENUE H,EAST 15 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3161149,01/28/2015,23:15,,,40.7097865,-73.8204183,"(40.7097865, -73.8204183)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3160412,01/28/2015,23:21,BROOKLYN,11223,40.5939239,-73.9736607,"(40.5939239, -73.9736607)",VILLAGE ROAD SOUTH,MCDONALD AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3160586,01/28/2015,23:30,QUEENS,11413,40.6844606,-73.7460348,"(40.6844606, -73.7460348)",130 AVENUE,220 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160645,01/28/2015,23:35,,,,,,20 AVENUE,WHITESTONE EXPRESSWAY E SVC RD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,,OVERSIZED VEHICLE,,,,
3160343,01/28/2015,23:50,,,,,,,,PARKING LOT- 772 EDGEWATER RD ROW A,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3159904,01/28/2015,2:06,,,,,,,,,4,0,0,0,0,0,4,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160241,01/28/2015,2:10,MANHATTAN,10038,40.7074319,-74.0010424,"(40.7074319, -74.0010424)",PECK SLIP,SOUTH STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3159862,01/28/2015,2:40,MANHATTAN,10035,40.8050573,-73.9390342,"(40.8050573, -73.9390342)",EAST 125 STREET,PARK AVENUE,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,TAXI,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3160073,01/28/2015,2:58,BROOKLYN,11222,40.7262997,-73.9573549,"(40.7262997, -73.9573549)",QUAY STREET,FRANKLIN STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3159987,01/28/2015,3:20,,,,,,REMSEN AVENUE,WINTHROP STREET,,3,0,0,0,0,0,3,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3159973,01/28/2015,3:58,BROOKLYN,11230,40.6119531,-73.9681646,"(40.6119531, -73.9681646)",OCEAN PARKWAY,AVENUE O,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3161420,01/28/2015,4:50,,,40.8448213,-73.836988,"(40.8448213, -73.836988)",,,,0,0,0,0,0,0,0,0,UNKNOWN,,,,,UNSPECIFIED,,,,
3160082,01/28/2015,4:54,QUEENS,11692,40.5888824,-73.7886317,"(40.5888824, -73.7886317)",BEACH 59 STREET,ROCKAWAY FREEWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,OTHER VEHICULAR,OTHER VEHICULAR,OTHER VEHICULAR,,
3160044,01/28/2015,5:00,BROOKLYN,11238,40.670658,-73.9579745,"(40.670658, -73.9579745)",EASTERN PARKWAY,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,PAVEMENT SLIPPERY,,,,
3160205,01/28/2015,5:00,,,,,,NORTHERN BOULEVARD,111 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,PAVEMENT SLIPPERY,UNSPECIFIED,,,
3160384,01/28/2015,6:20,BRONX,10462,40.8455962,-73.8643246,"(40.8455962, -73.8643246)",HOLLAND AVENUE,MORRIS PARK AVENUE,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3159965,01/28/2015,6:20,BROOKLYN,11219,40.6221544,-73.9983322,"(40.6221544, -73.9983322)",15 AVENUE,67 STREET,,0,0,0,0,0,0,0,0,UNKNOWN,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3160149,01/28/2015,6:30,,,40.6665318,-73.8062623,"(40.6665318, -73.8062623)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160179,01/28/2015,6:30,,,,,,HORACE HARDING EXPRESSWAY,99 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160220,01/28/2015,6:40,,,,,,RICHMOND TERRACE,JEWETT AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3159815,01/28/2015,6:45,MANHATTAN,10016,40.7427065,-73.9845256,"(40.7427065, -73.9845256)",EAST 27 STREET,PARK AVENUE SOUTH,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,FAILURE TO YIELD RIGHT-OF-WAY,,,
3159873,01/28/2015,6:47,,,40.8408274,-73.9459579,"(40.8408274, -73.9459579)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3160496,01/28/2015,7:00,BROOKLYN,11208,40.6576451,-73.8748959,"(40.6576451, -73.8748959)",ELTON STREET,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3159847,01/28/2015,7:00,MANHATTAN,10021,40.7710646,-73.9596441,"(40.7710646, -73.9596441)",EAST 74 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160288,01/28/2015,7:01,MANHATTAN,10019,40.7643229,-73.977196,"(40.7643229, -73.977196)",6 AVENUE,WEST 57 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3160493,01/28/2015,7:10,BROOKLYN,11207,40.6606564,-73.8857861,"(40.6606564, -73.8857861)",LINDEN BOULEVARD,VAN SICLEN AVENUE,,0,0,0,0,0,0,0,0,BUS,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3160173,01/28/2015,7:10,QUEENS,11356,40.7816495,-73.8366945,"(40.7816495, -73.8366945)",132 STREET,20 AVENUE,,1,0,1,0,0,0,0,0,UNKNOWN,,,,,BACKING UNSAFELY,,,,
3159924,01/28/2015,7:15,BRONX,10466,40.8897167,-73.8638078,"(40.8897167, -73.8638078)",EAST 226 STREET,BRONX BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,OUTSIDE CAR DISTRACTION,FELL ASLEEP,,,
3160389,01/28/2015,7:20,,,,,,,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3159916,01/28/2015,7:30,BRONX,10453,40.8581963,-73.9078999,"(40.8581963, -73.9078999)",AQUEDUCT AVENUE,WEST 182 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160444,01/28/2015,7:30,BROOKLYN,11226,40.6526435,-73.9497689,"(40.6526435, -73.9497689)",LINDEN BOULEVARD,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160210,01/28/2015,7:30,,,,,,ASTORIA BOULEVARD,77 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,BUS,,,,UNSPECIFIED,UNSPECIFIED,,,
3160476,01/28/2015,7:45,BROOKLYN,11225,40.6635186,-73.9572076,"(40.6635186, -73.9572076)",EMPIRE BOULEVARD,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,OTHER VEHICULAR,BRAKES DEFECTIVE,,,
3159859,01/28/2015,7:50,MANHATTAN,10025,40.8013526,-73.9678754,"(40.8013526, -73.9678754)",BROADWAY,WEST 106 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3159940,01/28/2015,8:00,BRONX,10471,40.9056013,-73.899756,"(40.9056013, -73.899756)",MOSHOLU AVENUE,SPENCER AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,UNKNOWN,,PAVEMENT SLIPPERY,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3160065,01/28/2015,8:00,BROOKLYN,11211,40.708426,-73.9579038,"(40.708426, -73.9579038)",BROADWAY,MARCY AVENUE,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),,,,,GLARE,,,,
3160074,01/28/2015,8:00,BROOKLYN,11249,40.71808,-73.9596076,"(40.71808, -73.9596076)",NORTH 6 STREET,BERRY STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3160156,01/28/2015,8:00,QUEENS,11423,40.7206402,-73.7644038,"(40.7206402, -73.7644038)",DUNTON AVENUE,MARENGO STREET,,0,0,0,0,0,0,0,0,UNKNOWN,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3160114,01/28/2015,8:00,QUEENS,11433,40.6991603,-73.7995413,"(40.6991603, -73.7995413)",LIBERTY AVENUE,157 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,DRIVER INEXPERIENCE,DRIVER INEXPERIENCE,UNSPECIFIED,UNSPECIFIED,
3160510,01/28/2015,8:09,BROOKLYN,11213,40.6739972,-73.9278414,"(40.6739972, -73.9278414)",ROCHESTER AVENUE,ST MARKS AVENUE,,0,0,0,0,0,0,0,0,BUS,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3159871,01/28/2015,8:10,MANHATTAN,10027,40.8121449,-73.9460108,"(40.8121449, -73.9460108)",WEST 130 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3160100,01/28/2015,8:10,QUEENS,11385,40.7085545,-73.8390125,"(40.7085545, -73.8390125)",METROPOLITAN AVENUE,FOREST PARK DRIVE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3160390,01/28/2015,8:14,,,,,,,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
